username,first name,user id,access hash,group,group id,status
,Philip Gunther,7470178139,8217823177266097002,$SPY - Chat,2029125375,2024-07-20 21:57:59+00:00
Nooksee,Nooks,2103376336,-7725575180096312913,$SPY - Chat,2029125375,2024-07-22 14:45:42+00:00
Jigar1288,Jigar,1805400332,-7555605879249182811,$SPY - Chat,2029125375,2024-07-22 14:47:35+00:00
jackethx,Jack,5197129328,2352081408500538721,$SPY - Chat,2029125375,UserStatusRecently
Joshwik,Josh,6376071722,912190941791161792,$SPY - Chat,2029125375,UserStatusRecently
,Buying numbet,7174472846,3594493197669674732,$SPY - Chat,2029125375,2024-07-22 13:15:39+00:00
,Andre Lindsay,7421746643,7860451410849528453,$SPY - Chat,2029125375,2024-07-21 07:43:16+00:00
millimoonshot,millimoonshot,1632630425,-2760726541860053075,$SPY - Chat,2029125375,UserStatusRecently
syriang9,Kelvin,5564043919,-4638840713087042090,$SPY - Chat,2029125375,UserStatusRecently
,Charles,7475785448,3435323537294889884,$SPY - Chat,2029125375,UserStatusRecently
Lionfield1,Stifu,7050177230,-2705872466525183702,$SPY - Chat,2029125375,2024-07-22 11:52:20+00:00
Weasel2223,Weasel,7278602075,3718659329660973543,$SPY - Chat,2029125375,2024-07-22 14:28:48+00:00
karrameli,A,1974646857,-1035208469175833669,$SPY - Chat,2029125375,UserStatusRecently
mark10990,Mark,2105730102,391047989343939199,$SPY - Chat,2029125375,2024-07-20 03:55:36+00:00
charIiil,Charles,2118637097,-6096482486947364728,$SPY - Chat,2029125375,2024-07-20 03:55:56+00:00
opoooqw,Vero,2113172843,-3872790520210122260,$SPY - Chat,2029125375,2024-07-20 03:55:41+00:00
Goiaai,G,2139842262,-5650925786444992998,$SPY - Chat,2029125375,2024-07-20 03:55:49+00:00
,S,5771438175,-2348671886350680280,$SPY - Chat,2029125375,UserStatusRecently
abiodun418,Ghhh,7431419561,-8826989078660905001,$SPY - Chat,2029125375,2024-07-22 14:53:36+00:00
vvvukman,Ryan,6608004725,629242681688210622,$SPY - Chat,2029125375,UserStatusOnline
dralex879,Dr Alex,7433456155,-8383437530134322697,$SPY - Chat,2029125375,2024-07-22 11:38:38+00:00
,Ops,5899197447,-4652116158790513416,$SPY - Chat,2029125375,2024-07-22 10:42:23+00:00
fortunuyo,Fortune,5720837951,7161484145908051167,$SPY - Chat,2029125375,UserStatusRecently
Jhamocahs11,Jhamocahs,7210150747,-578740616634438251,$SPY - Chat,2029125375,2024-07-22 10:47:21+00:00
Sweetbaddie20,Sweet,6148991451,5664855944200457955,$SPY - Chat,2029125375,2024-07-22 14:23:42+00:00
,Pat,6966323589,-4287500609024323728,$SPY - Chat,2029125375,2024-07-22 14:36:05+00:00
nonstopuno,Nonstop,1345910011,2672812281324610122,$SPY - Chat,2029125375,UserStatusRecently
,F,5600371766,-318239388775411289,$SPY - Chat,2029125375,2024-07-22 13:08:33+00:00
,ライナー,760384926,5657015622232088195,$SPY - Chat,2029125375,UserStatusRecently
olde_m,Monday,6864983842,9120800323098404252,$SPY - Chat,2029125375,2024-07-22 09:17:28+00:00
,Quintina Carrie,7317899679,3005857036924882019,$SPY - Chat,2029125375,2024-07-19 20:14:20+00:00
Gbvffcnkjg,Al2,7400185169,-209315071033548782,$SPY - Chat,2029125375,2024-07-21 15:11:15+00:00
,Hugo,6240087186,-4784789925833414766,$SPY - Chat,2029125375,2024-07-21 21:48:14+00:00
,💆‍♀️♥️,7273816059,-3548497706967931738,$SPY - Chat,2029125375,UserStatusRecently
,Bijay,7319110213,-7278175256541131139,$SPY - Chat,2029125375,2024-07-22 14:52:23+00:00
,Le,1697095055,-2076235716394925083,$SPY - Chat,2029125375,2024-07-21 14:45:07+00:00
plug_market,Plug,7024501805,5553829995657667059,$SPY - Chat,2029125375,2024-07-22 14:12:01+00:00
,John,1558959380,-7347835476116484801,$SPY - Chat,2029125375,UserStatusRecently
vitjok21,Vitjok,1879417477,-3652434707282695546,$SPY - Chat,2029125375,UserStatusRecently
,Jessica morgan,7251770398,-3791021598565069360,$SPY - Chat,2029125375,2024-07-21 04:38:11+00:00
wolvegang,Wolf & Presales,1813990001,-7722262786602334165,$SPY - Chat,2029125375,UserStatusLastWeek
Just1Motion,Just1Motion,7284410786,-1961893408271629957,$SPY - Chat,2029125375,UserStatusRecently
cryptobeo,B E,1789796842,8313321526948760979,$SPY - Chat,2029125375,UserStatusRecently
gevorgmik,Gevorg,1874038251,9181062600633051384,$SPY - Chat,2029125375,UserStatusRecently
Lorrainecleve,Lorraine cleve,6184204661,3470654593441821208,$SPY - Chat,2029125375,2024-07-22 14:58:14+00:00
Minangkar,Max,5864113070,-1250459731312386117,$SPY - Chat,2029125375,2024-07-21 15:08:24+00:00
dragonMadd,BadGoodSlime,2031336166,8145960989617106030,$SPY - Chat,2029125375,UserStatusOnline
alphae007,Alphæ,6850195389,-8522549771084771778,$SPY - Chat,2029125375,UserStatusRecently
,Cello,7175074727,3777877029428329636,$SPY - Chat,2029125375,2024-07-22 07:21:30+00:00
,Kim,6314507510,4699810877067245842,$SPY - Chat,2029125375,2024-07-20 15:18:30+00:00
bornwizard,Jay,1700099029,3019609876790122772,$SPY - Chat,2029125375,2024-07-22 13:13:52+00:00
,Serge,7139422696,4378551592362695109,$SPY - Chat,2029125375,2024-07-22 14:39:48+00:00
Darrenhedden69,Effie😈,5099665586,-7022252519557894779,$SPY - Chat,2029125375,2024-07-22 14:58:59+00:00
muller1012,Robert Muller,5690317584,1470288514845543696,$SPY - Chat,2029125375,2024-07-22 14:55:20+00:00
abatanjrn,A,6381037961,6236142248601545392,$SPY - Chat,2029125375,2024-07-22 14:52:44+00:00
narctoken,Narc,6123067027,-2131810851766128265,$SPY - Chat,2029125375,UserStatusRecently
saamstrr,Sam.eth,7250837471,-5901604444518512106,$SPY - Chat,2029125375,2024-07-21 21:56:41+00:00
Helpfulwing04,Johnny,6851007038,3966866128200056762,$SPY - Chat,2029125375,2024-07-21 21:23:49+00:00
,Krunoslav,5149727390,8030526206852449568,$SPY - Chat,2029125375,2024-07-22 14:36:15+00:00
varatasu1908,Lorian🍉,7075401124,-5620787222204032984,$SPY - Chat,2029125375,2024-07-22 14:29:36+00:00
DeFiQueen8005,Carl Otee,5113727996,1294960628743244534,$SPY - Chat,2029125375,2024-07-22 14:36:02+00:00
psagf,Pedro,7382993946,-4839456395953216696,$SPY - Chat,2029125375,2024-07-22 14:11:51+00:00
Doasisay0,Tamari,6737565236,8841067100881090145,$SPY - Chat,2029125375,2024-07-22 11:26:52+00:00
,Jace,6994620687,-6960471604887019907,$SPY - Chat,2029125375,2024-07-19 18:51:30+00:00
,Bayu,7084959424,-3438325430372437822,$SPY - Chat,2029125375,2024-07-19 09:20:58+00:00
Stayclosertothemoon,MOONLIGHT 🚀🛸👩‍🚀🪐🛰️,6773362886,-2211394220570049732,$SPY - Chat,2029125375,2024-07-22 13:07:13+00:00
,Mark,6593949845,-6144238226978224174,$SPY - Chat,2029125375,2024-07-22 10:51:52+00:00
luminezaa,Lumina 💎💎,7077220668,-49098877753008036,$SPY - Chat,2029125375,2024-07-22 14:44:08+00:00
,Yemight,6350238432,-846911336687856745,$SPY - Chat,2029125375,2024-07-22 09:20:03+00:00
eeeedsggff4,T 7,5920785347,-8311310996962643428,$SPY - Chat,2029125375,2024-07-21 15:22:42+00:00
Kaash001,Charlie,960242697,6357382832683129465,$SPY - Chat,2029125375,UserStatusRecently
Virgil_sol1,Virgil,5450263043,-1555696848535169113,$SPY - Chat,2029125375,UserStatusRecently
Killy_Usil,Killy Usil,6480970001,7963716524164768237,$SPY - Chat,2029125375,2024-07-18 13:51:34+00:00
Seto_akb,Seto,1211444723,-4779878634207260691,$SPY - Chat,2029125375,2024-07-22 14:31:15+00:00
,Visolane,7191129020,-1399900500626205962,$SPY - Chat,2029125375,2024-07-17 10:29:37+00:00
Tobex24,Geng2,6972560197,2663787274099775719,$SPY - Chat,2029125375,2024-07-22 12:33:18+00:00
,John,6322954326,-2058032047849658350,$SPY - Chat,2029125375,2024-07-22 06:38:59+00:00
Nancywwu,Nancy ｜🤩,5040389459,2379783479669551876,$SPY - Chat,2029125375,UserStatusRecently
,Rhys,6871065605,-8307690781890019212,$SPY - Chat,2029125375,2024-07-22 09:48:19+00:00
,Yathish,5446474334,2902701692792004295,$SPY - Chat,2029125375,2024-07-21 21:43:02+00:00
CryptoPabloYTTT,Crypto,1132351196,612430057846697269,$SPY - Chat,2029125375,2024-07-22 14:54:12+00:00
Jim_johny,Jim,1884898524,-3801299815469299122,$SPY - Chat,2029125375,2024-07-22 14:52:27+00:00
,Lou,5815180697,-8091110384685271978,$SPY - Chat,2029125375,2024-07-22 00:11:24+00:00
,Brittany,6449917134,-725414577150942651,$SPY - Chat,2029125375,UserStatusRecently
Juniper14,Juniper,5179723739,-91904651068615006,$SPY - Chat,2029125375,2024-07-17 03:53:14+00:00
,Ningthoujam,6233611166,-8015293176027773180,$SPY - Chat,2029125375,2024-07-22 14:48:03+00:00
G_ferg2002,G_ferg2002,5805969484,-6085216052920158965,$SPY - Chat,2029125375,UserStatusRecently
tracychi2,Tracy,6755523664,1847881412082952310,$SPY - Chat,2029125375,UserStatusRecently
uigce663,Bobo,6360049898,-594188625385189623,$SPY - Chat,2029125375,UserStatusRecently
livwrhea,626,6204470017,1889450060609717570,$SPY - Chat,2029125375,2024-07-20 18:43:16+00:00
Diamond4716,Jerry,6510846054,7941750929172788012,$SPY - Chat,2029125375,UserStatusOnline
flockin4free,2wooK,5862586911,3119952015422134544,$SPY - Chat,2029125375,2024-07-22 14:57:41+00:00
certifiede,Certified,577219930,-1259929834016136242,$SPY - Chat,2029125375,UserStatusRecently
,Marsel,5020078422,-5107224607183922833,$SPY - Chat,2029125375,2024-07-22 00:57:04+00:00
,@WienerSalesBot,6831238358,-7309400015599141166,$SPY - Chat,2029125375,2024-07-22 11:23:42+00:00
,Ire!!,7234241278,4319280158249285500,$SPY - Chat,2029125375,UserStatusRecently
lojh22,Great God,6295458081,-8181264912130333165,$SPY - Chat,2029125375,2024-07-22 13:48:50+00:00
Tokio_CPTL,Tokio,6371124324,-1498482824921318608,$SPY - Chat,2029125375,UserStatusLastWeek
Jbrhsn_crypto,Jbr,6893152087,-4080718704225477974,$SPY - Chat,2029125375,2024-07-22 14:44:50+00:00
that_megan,Megan,5370324053,-92494178794632771,$SPY - Chat,2029125375,UserStatusRecently
,Yah yah,5162604885,-2440490563980483403,$SPY - Chat,2029125375,2024-07-22 00:12:07+00:00
popolpoph,Levon ✍🏿,6711623969,5942049550338271285,$SPY - Chat,2029125375,2024-07-22 11:58:54+00:00
jeff3005,Jeffrey,5000335768,-4805917137363200994,$SPY - Chat,2029125375,UserStatusRecently
,Didi,7209904924,-4850007186489907216,$SPY - Chat,2029125375,2024-07-21 18:21:22+00:00
stefan06555,P,6474258854,-9017782632160519684,$SPY - Chat,2029125375,UserStatusRecently
,Descartes,6721053544,-5764841295288476371,$SPY - Chat,2029125375,UserStatusRecently
VillageDv,VillageDv🧑‍💻,1055125191,2813268980258758852,$SPY - Chat,2029125375,UserStatusRecently
Rajubest,Raju,902602016,3587498128984975048,$SPY - Chat,2029125375,2024-07-18 06:26:07+00:00
crownofhonor,Crown of Honor,7126662993,-3346856073373004055,$SPY - Chat,2029125375,2024-07-21 16:36:55+00:00
Miraletweb3,Mariam,731822106,-7010811002869100899,$SPY - Chat,2029125375,2024-07-22 11:18:47+00:00
master_new_7,Wilson,6683024937,625819557637524593,$SPY - Chat,2029125375,UserStatusRecently
brenda9824,Nichole,5895932364,-2161351420779456625,$SPY - Chat,2029125375,2024-07-22 13:51:48+00:00
Alamin1108,Alamin,5317046945,-5637484010586425197,$SPY - Chat,2029125375,2024-07-18 12:38:10+00:00
NarutoBtcVendor,Alien,776217779,3050399418390474078,$SPY - Chat,2029125375,UserStatusRecently
Ebr_90,EVDS,819476325,-2817984420540225716,$SPY - Chat,2029125375,UserStatusRecently
Kechi96,Karleto,1462141168,6449927202869217579,$SPY - Chat,2029125375,UserStatusOnline
Pavandabhade,pavan,1854276157,1362658809491008377,$SPY - Chat,2029125375,2024-07-22 14:09:11+00:00
,Shane,6911612091,3079264560228327696,$SPY - Chat,2029125375,UserStatusRecently
,Lukaku,6883357974,5245329020238714142,$SPY - Chat,2029125375,UserStatusRecently
Damlad25,Damlad,5755360136,3626057495079205228,$SPY - Chat,2029125375,2024-07-22 13:11:24+00:00
Oluwafemmyy,Femi,596803593,-6531142304778253356,$SPY - Chat,2029125375,2024-07-22 11:09:13+00:00
raseedat,Ann’s Clara,6856775941,-6615201780194912333,$SPY - Chat,2029125375,2024-07-21 20:52:57+00:00
teslainc172,Tesla inc,6420661019,3677686538283932657,$SPY - Chat,2029125375,2024-07-22 15:00:54+00:00
davedave213,Dave,6829089621,-7591754228135686259,$SPY - Chat,2029125375,2024-07-22 00:09:23+00:00
,Tarun,7212297109,-3717541831792643658,$SPY - Chat,2029125375,2024-07-19 18:35:45+00:00
,John,6706024090,450498429912479370,$SPY - Chat,2029125375,2024-07-22 08:18:45+00:00
MrRoman101,INVESTORS ARCHIVE,6319345474,1248484996887891763,$SPY - Chat,2029125375,2024-07-22 14:26:27+00:00
,S1choo,7125021104,-6301431099396761437,$SPY - Chat,2029125375,UserStatusRecently
,Jerry Simon,7224569875,3859780627896399328,$SPY - Chat,2029125375,2024-07-15 21:10:09+00:00
,Boss,7050929899,1008956736405620559,$SPY - Chat,2029125375,UserStatusRecently
Cryptolordofficials,Crypto $$,7437223612,-7722240340987544087,$SPY - Chat,2029125375,2024-07-22 14:54:22+00:00
,Patricia Tom,7339146218,-6709553368210049303,$SPY - Chat,2029125375,2024-07-16 10:06:16+00:00
,Jeong,7499469160,-1143719782946014788,$SPY - Chat,2029125375,2024-07-22 11:10:42+00:00
VolkanYasak,Arap81,6453133728,-8770640593465349385,$SPY - Chat,2029125375,UserStatusRecently
mr_yo01,Harrison,5413234068,-7526858423385705358,$SPY - Chat,2029125375,2024-07-22 14:14:36+00:00
Xtranger_22,stranger 🎭,1172117590,7104676642181638906,$SPY - Chat,2029125375,2024-07-22 13:25:08+00:00
UJARAK,Meelod,300303357,8378821350680807722,$SPY - Chat,2029125375,UserStatusRecently
NaveedMalikOfficial,Crypto,5947642403,-7330458292726581065,$SPY - Chat,2029125375,2024-07-19 00:41:35+00:00
rubymickey001,Ruby,7229913478,2135041983527275897,$SPY - Chat,2029125375,2024-07-18 13:20:07+00:00
mahsa_rezaei6,Mahsa rezaei,7154866769,-370475274710728025,$SPY - Chat,2029125375,2024-07-22 13:43:47+00:00
moderator_mirrorbot,Jeffrey,1241476417,-947569357226731073,$SPY - Chat,2029125375,UserStatusRecently
reinyarn,Rein,1520864244,3488505852142702038,$SPY - Chat,2029125375,UserStatusRecently
Richhommiemb,Rich,1669934412,2050857066610668194,$SPY - Chat,2029125375,UserStatusRecently
myicloud123,Homelander,6869127295,-8272123529604679593,$SPY - Chat,2029125375,UserStatusRecently
Johnnyau1987,John,874079698,7682985384976361939,$SPY - Chat,2029125375,2024-07-22 15:00:34+00:00
,Amelia Bowman,7425459412,-6174154905177993071,$SPY - Chat,2029125375,2024-07-15 02:59:09+00:00
max1122334,Max,5101949852,-6173807031127446631,$SPY - Chat,2029125375,UserStatusRecently
,Miss Kidzone,6817424340,7185647407095246234,$SPY - Chat,2029125375,2024-07-15 09:33:09+00:00
,Keep2,5889767610,2550083393349163040,$SPY - Chat,2029125375,2024-07-22 12:20:02+00:00
stevenhill01,Steven,6249096283,-7716808687722630475,$SPY - Chat,2029125375,UserStatusRecently
,Tracy Gunter,7324842573,5407449033443144495,$SPY - Chat,2029125375,2024-07-14 21:35:13+00:00
,Lucio,7029086994,6459913330938850169,$SPY - Chat,2029125375,UserStatusLastWeek
Sammy_UTC,Sammy,6041853826,-5595665125260229963,$SPY - Chat,2029125375,UserStatusRecently
m4rc0c4nd3,M4rc0,6782937512,-5133807947223675087,$SPY - Chat,2029125375,2024-07-22 13:56:06+00:00
luck4573,Luck........,5406533612,-5828178132755859509,$SPY - Chat,2029125375,2024-07-22 13:49:34+00:00
,Emmanuel,7002939665,-5848000913020342258,$SPY - Chat,2029125375,2024-07-21 05:02:38+00:00
Ravi6890,Ravi,6469031170,5953542443656832425,$SPY - Chat,2029125375,2024-07-14 13:25:47+00:00
EskimoJoe32,EskimoJoe,739970959,-4963621361215423772,$SPY - Chat,2029125375,UserStatusRecently
,Buhira,7241006617,-7461390509978486325,$SPY - Chat,2029125375,UserStatusRecently
double445,Double,1291915532,-4686801145682913745,$SPY - Chat,2029125375,UserStatusRecently
cryptoroot12,THE ROOT OF CRYPTO,6282864911,-8333773371266585476,$SPY - Chat,2029125375,2024-07-22 14:56:22+00:00
,Mikky_moon,6645727526,4041288484439063733,$SPY - Chat,2029125375,2024-07-22 10:45:36+00:00
jude1598,Jude,7214032776,4248194159593848067,$SPY - Chat,2029125375,2024-07-22 14:02:37+00:00
Tokentalks441,Token talks,6764274613,6506026838888643874,$SPY - Chat,2029125375,2024-07-22 14:50:08+00:00
Nebula_oracle,ᴺᴱᴮᵁᴸᴬ ᴼᴿᴬᶜᴸᴱ,1643011400,1109808473702628748,$SPY - Chat,2029125375,UserStatusRecently
captsplufik,Captsplufik,1681400997,-3744190698411614158,$SPY - Chat,2029125375,UserStatusRecently
CryptoMaria03,Maria,5786420349,3411339422442456517,$SPY - Chat,2029125375,UserStatusRecently
,Boom,7204948315,-5087340974182471227,$SPY - Chat,2029125375,2024-07-22 13:38:41+00:00
Money_Rain69,P,6161982196,-5211017893020521580,$SPY - Chat,2029125375,UserStatusRecently
dipubd,Subrata,5474089248,7433634436824005083,$SPY - Chat,2029125375,UserStatusRecently
Andre6956,Andre,5631194163,-7880915438358329705,$SPY - Chat,2029125375,UserStatusRecently
bigstepper133,George,6888267712,9069620478230863022,$SPY - Chat,2029125375,UserStatusRecently
,将彦,6970413710,-5303173302210134885,$SPY - Chat,2029125375,2024-07-22 08:36:09+00:00
Dimitricrypto11,Dimitri,5646603573,6823402536237263423,$SPY - Chat,2029125375,2024-07-22 03:01:31+00:00
BusinessAsusu,Roy,7356392823,2019034698950522136,$SPY - Chat,2029125375,2024-07-22 13:47:18+00:00
sunrisebay,Sunrise,7419978999,3638598520338500793,$SPY - Chat,2029125375,UserStatusRecently
,Ludo,6393761571,619469761844253830,$SPY - Chat,2029125375,2024-07-21 17:32:25+00:00
GMX_lotex,GMS,6226729096,6185148383045611655,$SPY - Chat,2029125375,2024-07-22 13:49:32+00:00
iamdjanon,Don,2123973846,4133846525355618851,$SPY - Chat,2029125375,UserStatusRecently
,Selena Beck,6966919162,6503999779527638476,$SPY - Chat,2029125375,2024-07-13 20:53:07+00:00
,SKO,7343756050,3193149411644243693,$SPY - Chat,2029125375,2024-07-14 01:09:00+00:00
,Serene,5487859269,-4497132291998943474,$SPY - Chat,2029125375,UserStatusRecently
Mrsaboden,Moses,7121306548,-8339069706050343516,$SPY - Chat,2029125375,UserStatusRecently
barb_s1,Barbs,5754701164,8976302948808371409,$SPY - Chat,2029125375,UserStatusRecently
Sonalex4,Alex,7338811479,-1757485219589232328,$SPY - Chat,2029125375,2024-07-15 13:15:14+00:00
Pomplun_Rhys,𝐏𝐎𝐌𝐏𝐋𝐔𝐍,6724983126,7081473966916696728,$SPY - Chat,2029125375,UserStatusRecently
,Grover Emmie,7345486139,-1874664303277186469,$SPY - Chat,2029125375,2024-07-14 05:36:29+00:00
Samuel_Hariirs,Samuel_Haris,6301710368,7653695663758729953,$SPY - Chat,2029125375,2024-07-22 14:28:01+00:00
ObaSwizzy,sunday,5264593310,-6282522809985623339,$SPY - Chat,2029125375,2024-07-22 11:36:22+00:00
cryptobull116,Enna Crypto,5225624542,693354165065905933,$SPY - Chat,2029125375,2024-07-22 13:14:45+00:00
Thomas_Mullar,Thomas_Mullar,5346965475,6545270589149864048,$SPY - Chat,2029125375,2024-07-17 18:59:55+00:00
,Jonathan,6331776466,-5778603343587710424,$SPY - Chat,2029125375,2024-07-22 09:30:31+00:00
Adeaaalll,🇵‌🇦‌🇧‌🇱‌🇴‌ 🇦‌🇨‌🇴‌🇸‌🇹‌🇦‌,5316596333,2071235667869093383,$SPY - Chat,2029125375,UserStatusRecently
,llp,6440651805,-4146174312041181787,$SPY - Chat,2029125375,2024-07-14 14:51:44+00:00
,Alzim Shabab,7261785120,-2971532357031805784,$SPY - Chat,2029125375,2024-07-22 14:14:59+00:00
Tc3162,Tom,6086565656,7321268890614246373,$SPY - Chat,2029125375,2024-07-22 14:14:53+00:00
,Adam,6941896507,-7290535265524753801,$SPY - Chat,2029125375,UserStatusRecently
,Josh K Luis,7458480371,5292713785402794233,$SPY - Chat,2029125375,2024-07-22 14:14:40+00:00
medtraa,s.s,6959453869,-2277498339483607466,$SPY - Chat,2029125375,UserStatusRecently
,Eric Kirilovich,7326489278,-3158804698393776863,$SPY - Chat,2029125375,2024-07-22 14:14:34+00:00
,Helenn,6786918906,4764293544644282956,$SPY - Chat,2029125375,2024-07-22 14:14:28+00:00
,Francis Fransesco,7139656976,-8486293626480745041,$SPY - Chat,2029125375,2024-07-22 14:14:22+00:00
,Mr Jose,6873375606,4752958937187391961,$SPY - Chat,2029125375,2024-07-22 14:14:09+00:00
,Serge Adam,7256396343,3914811021679866184,$SPY - Chat,2029125375,2024-07-22 14:14:15+00:00
,Roberto Mancini,7171186337,3983589971403003652,$SPY - Chat,2029125375,2024-07-22 14:14:03+00:00
,Mitch C Long,7432640787,2974126996486246796,$SPY - Chat,2029125375,2024-07-22 14:13:56+00:00
,Kevin Blaz,7336643938,-4069158007500903112,$SPY - Chat,2029125375,2024-07-22 14:13:38+00:00
,Rahath Mcvey,7345066124,-8925709127659249645,$SPY - Chat,2029125375,2024-07-22 14:13:44+00:00
,moussa,5575936144,-7712009566448115651,$SPY - Chat,2029125375,2024-07-22 14:12:57+00:00
,Karsten,6540092409,4168303069310075398,$SPY - Chat,2029125375,2024-07-22 14:12:31+00:00
,Lucas mike,7015052216,-2040616342900029540,$SPY - Chat,2029125375,2024-07-22 14:12:08+00:00
,Jayy,6013735065,-3909955999503500892,$SPY - Chat,2029125375,2024-07-22 14:11:38+00:00
,Steven Hunter,6715789633,-2120253592289932184,$SPY - Chat,2029125375,2024-07-22 14:11:55+00:00
,Vent Clarks,7060045448,7809499000108654819,$SPY - Chat,2029125375,2024-07-22 14:11:49+00:00
,Halkim Yosef,7092072718,-1397055664244723178,$SPY - Chat,2029125375,2024-07-22 14:11:43+00:00
,OlivierC,6621391346,8723746366552228945,$SPY - Chat,2029125375,2024-07-22 14:20:03+00:00
,Official,7280292222,995860849534979321,$SPY - Chat,2029125375,2024-07-22 09:12:04+00:00
,Edmund,6130352043,-6836824073552577291,$SPY - Chat,2029125375,2024-07-22 13:52:03+00:00
VicDevman,Vic,844954314,-3392641452905712404,$SPY - Chat,2029125375,2024-07-22 12:38:51+00:00
Natan_Defi,Natán,6520431109,-6147165036714763323,$SPY - Chat,2029125375,2024-07-21 13:49:32+00:00
k7hulhu,Bar-Astaer,6557816999,7306487734556109770,$SPY - Chat,2029125375,UserStatusLastWeek
,Crystal Adelaide,7127092216,4735743463006571545,$SPY - Chat,2029125375,2024-07-13 02:26:03+00:00
Fdsgnn,Fdsg,2074033825,3706908293610256217,$SPY - Chat,2029125375,UserStatusRecently
,V,1890053321,45937054898805379,$SPY - Chat,2029125375,UserStatusRecently
,Thiago,7154102997,1165710059063040765,$SPY - Chat,2029125375,2024-07-22 09:56:30+00:00
,Dark,6720514755,9019086745087152836,$SPY - Chat,2029125375,2024-07-22 10:19:26+00:00
,Teis,7359925640,4632010348881343036,$SPY - Chat,2029125375,2024-07-20 11:22:50+00:00
Ra_y32,Raymond,6389698797,5160212248277393219,$SPY - Chat,2029125375,UserStatusRecently
future14777,Future,6369370651,-6574262933742274506,$SPY - Chat,2029125375,2024-07-22 14:32:06+00:00
OxZehiroglu,Ogün,5817522345,1686264660685420263,$SPY - Chat,2029125375,UserStatusRecently
